<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.04	10:00:00	1.61645	1.61836	1.61641	1.61692	3018	0	10
2019.09.04	10:20:00	1.61692	1.61932	1.61683	1.61782	1911	0	19
2019.09.04	10:40:00	1.61780	1.61874	1.61747	1.61809	1987	0	17
2019.09.04	11:00:00	1.61809	1.62019	1.61779	1.61941	2370	0	10
2019.09.04	11:20:00	1.61941	1.62012	1.61693	1.61713	1938	0	11
2019.09.04	11:40:00	1.61715	1.61955	1.61666	1.61869	2258	0	16
2019.09.04	12:00:00	1.61869	1.61987	1.61812	1.61920	2464	0	15
2019.09.04	12:20:00	1.61920	1.62108	1.61862	1.62078	2043	0	16
2019.09.04	12:40:00	1.62078	1.62343	1.62039	1.62311	2028	0	14
2019.09.04	13:00:00	1.62311	1.62375	1.62198	1.62363	2768	0	13
2019.09.04	13:20:00	1.62363	1.62475	1.62312	1.62385	1718	0	10
2019.09.04	13:40:00	1.62386	1.62658	1.62365	1.62585	1248	0	16
2019.09.04	14:00:00	1.62586	1.62782	1.62298	1.62311	1671	0	15
2019.09.04	14:20:00	1.62311	1.62574	1.62280	1.62550	1188	0	17
2019.09.04	14:40:00	1.62550	1.62568	1.62387	1.62415	1148	0	16
2019.09.04	15:00:00	1.62422	1.62637	1.62414	1.62539	1898	0	17
2019.09.04	15:20:00	1.62542	1.62550	1.62394	1.62466	2016	0	13
2019.09.04	15:40:00	1.62467	1.62480	1.62255	1.62278	1960	0	14
2019.09.04	16:00:00	1.62279	1.62332	1.62197	1.62234	1947	0	14
2019.09.04	16:20:00	1.62241	1.62565	1.62231	1.62441	2137	0	10
2019.09.04	16:40:00	1.62441	1.62528	1.62204	1.62229	2491	0	10
2019.09.04	17:00:00	1.62203	1.62227	1.61469	1.61814	4658	0	10
2019.09.04	17:20:00	1.61812	1.62068	1.61735	1.61880	3012	0	12
2019.09.04	17:40:00	1.61881	1.61978	1.61685	1.61914	3215	0	16
2019.09.04	18:00:00	1.61909	1.61964	1.61635	1.61644	2021	0	17
2019.09.04	18:20:00	1.61644	1.61735	1.61471	1.61505	1506	0	16
2019.09.04	18:40:00	1.61505	1.61508	1.61337	1.61462	2271	0	14
2019.09.04	19:00:00	1.61462	1.61572	1.61462	1.61514	2452	0	14
2019.09.04	19:20:00	1.61507	1.61653	1.61399	1.61419	2874	0	10
2019.09.04	19:40:00	1.61419	1.61578	1.61397	1.61543	2325	0	13
2019.09.04	20:00:00	1.61542	1.61573	1.61275	1.61517	2838	0	11
2019.09.04	20:20:00	1.61514	1.61599	1.61458	1.61498	1720	0	10
2019.09.04	20:40:00	1.61497	1.61567	1.61451	1.61451	2009	0	18
2019.09.04	21:00:00	1.61451	1.61515	1.61407	1.61469	1565	0	17
2019.09.04	21:20:00	1.61470	1.61638	1.61439	1.61506	2118	0	13
2019.09.04	21:40:00	1.61506	1.61668	1.61391	1.61410	2452	0	10
2019.09.04	22:00:00	1.61409	1.61676	1.61402	1.61662	1603	0	14
2019.09.04	22:20:00	1.61662	1.61734	1.61645	1.61729	1574	0	17
2019.09.04	22:40:00	1.61729	1.61780	1.61705	1.61724	1402	0	12
2019.09.04	23:00:00	1.61723	1.61735	1.61645	1.61692	1356	0	0
2019.09.04	23:20:00	1.61691	1.61838	1.61669	1.61826	885	0	0
2019.09.04	23:40:00	1.61827	1.62055	1.61809	1.61954	1434	0	0
2019.09.05	00:00:00	1.61954	1.62118	1.61902	1.62014	460	0	0
2019.09.05	00:20:00	1.62014	1.62032	1.61964	1.61983	752	0	0
2019.09.05	00:40:00	1.61983	1.62058	1.61939	1.61954	421	0	0
2019.09.05	01:00:00	1.61968	1.61981	1.61919	1.61970	227	0	0
2019.09.05	01:20:00	1.61970	1.61998	1.61940	1.61946	196	0	0
2019.09.05	01:40:00	1.61946	1.61964	1.61935	1.61936	688	0	0
2019.09.05	02:00:00	1.61935	1.62035	1.61930	1.61983	1697	0	200
2019.09.05	02:20:00	1.61981	1.62008	1.61944	1.61946	540	0	200
2019.09.05	02:40:00	1.61946	1.61952	1.61919	1.61941	414	0	200
2019.09.05	03:00:00	1.61941	1.61951	1.61861	1.61894	1088	0	200
2019.09.05	03:20:00	1.61894	1.62046	1.61877	1.62027	617	0	28
2019.09.05	03:40:00	1.62027	1.62097	1.61840	1.61849	1005	0	14
2019.09.05	04:00:00	1.61851	1.62009	1.61851	1.61994	924	0	23
2019.09.05	04:20:00	1.61994	1.62017	1.61805	1.61859	1631	0	24
