<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.02	21:00:00	12880.85	12885.05	12877.35	12882.05	612	0	54
2018.01.02	21:20:00	12882.05	12882.05	12874.85	12876.55	479	0	54
2018.01.02	21:40:00	12877.16	12880.35	12873.85	12875.41	510	0	54
2018.01.02	22:00:00	12875.55	12880.66	12873.85	12880.05	380	0	54
2018.01.02	22:20:00	12879.66	12880.55	12875.16	12878.55	421	0	54
2018.01.02	22:40:00	12878.35	12881.66	12872.95	12881.05	793	0	53
2018.01.03	09:00:00	12906.55	12922.05	12906.05	12915.05	764	0	50
2018.01.03	09:20:00	12915.05	12933.97	12911.76	12915.05	1438	0	50
2018.01.03	09:40:00	12914.85	12927.05	12912.55	12916.12	1074	0	50
2018.01.03	10:00:00	12916.35	12932.55	12908.85	12919.66	2677	0	52
2018.01.03	10:20:00	12919.91	12948.05	12919.91	12932.85	2624	0	52
2018.01.03	10:40:00	12932.57	12937.55	12921.05	12929.55	1856	0	50
2018.01.03	11:00:00	12929.85	12948.07	12929.55	12942.85	1945	0	52
2018.01.03	11:20:00	12942.55	12943.35	12889.53	12903.47	3107	0	50
2018.01.03	11:40:00	12903.55	12921.60	12898.47	12904.91	2566	0	50
2018.01.03	12:00:00	12905.05	12912.05	12887.82	12905.05	2443	0	50
2018.01.03	12:20:00	12904.55	12914.63	12897.55	12914.55	1420	0	50
2018.01.03	12:40:00	12914.75	12919.63	12903.85	12915.07	1295	0	50
2018.01.03	13:00:00	12915.07	12936.55	12906.32	12927.05	1755	0	50
2018.01.03	13:20:00	12927.16	12941.01	12922.78	12925.72	1834	0	50
2018.01.03	13:40:00	12925.97	12930.76	12919.97	12925.05	1440	0	52
2018.01.03	14:00:00	12924.55	12928.35	12913.91	12924.41	1331	0	53
2018.01.03	14:20:00	12924.55	12931.62	12921.47	12929.91	1057	0	53
2018.01.03	14:40:00	12930.05	12938.41	12921.02	12936.55	1259	0	53
2018.01.03	15:00:00	12936.05	12944.85	12932.40	12935.91	1329	0	53
2018.01.03	15:20:00	12936.16	12939.91	12929.72	12935.07	1144	0	53
2018.01.03	15:40:00	12935.07	12937.35	12918.85	12920.05	1363	0	50
2018.01.03	16:00:00	12920.05	12936.85	12919.85	12932.55	1557	0	50
2018.01.03	16:20:00	12932.55	12956.82	12931.12	12954.05	2333	0	50
2018.01.03	16:40:00	12954.05	12983.85	12954.05	12977.05	2549	0	50
2018.01.03	17:00:00	12977.35	13016.05	12977.05	13003.55	3674	0	50
2018.01.03	17:20:00	13004.05	13023.55	12997.85	13017.85	2407	0	50
2018.01.03	17:40:00	13017.85	13023.55	12982.65	12988.85	3157	0	50
2018.01.03	18:00:00	12989.10	12998.97	12979.55	12998.97	2470	0	52
2018.01.03	18:20:00	12999.05	13004.85	12973.35	12973.55	3090	0	50
2018.01.03	18:40:00	12973.55	12977.51	12964.97	12975.22	1577	0	53
2018.01.03	19:00:00	12975.35	12990.55	12973.05	12989.35	1193	0	50
2018.01.03	19:20:00	12989.55	12998.72	12989.35	12997.35	675	0	50
2018.01.03	19:40:00	12997.05	13007.25	12995.47	13003.85	963	0	50
2018.01.03	20:00:00	13004.05	13005.55	12998.47	13004.35	553	0	50
2018.01.03	20:20:00	13004.05	13006.35	12997.16	12999.05	608	0	53
2018.01.03	20:40:00	12999.05	13000.35	12993.16	12997.85	575	0	50
2018.01.03	21:00:00	12995.72	13014.55	12992.55	13010.16	1315	0	53
2018.01.03	21:20:00	13010.35	13010.55	13000.35	13004.35	890	0	54
2018.01.03	21:40:00	13004.35	13006.85	13000.41	13005.97	793	0	53
2018.01.03	22:00:00	13006.05	13008.35	13002.55	13007.97	577	0	53
2018.01.03	22:20:00	13007.85	13014.55	13007.55	13012.05	710	0	53
2018.01.03	22:40:00	13012.05	13013.85	12999.22	13011.97	1370	0	53
2018.01.04	09:00:00	13031.66	13044.05	13026.91	13041.35	1469	0	52
2018.01.04	09:20:00	13040.85	13054.55	13038.91	13053.05	965	0	50
2018.01.04	09:40:00	13052.85	13064.55	13051.05	13058.35	1296	0	50
2018.01.04	10:00:00	13058.05	13095.05	13058.05	13093.01	3546	0	50
2018.01.04	10:20:00	13093.55	13114.66	13091.55	13092.55	2934	0	50
2018.01.04	10:40:00	13092.85	13112.55	13085.97	13091.35	2379	0	50
2018.01.04	11:00:00	13091.05	13103.66	13089.85	13090.12	1894	0	50
2018.01.04	11:20:00	13090.35	13091.55	13075.85	13083.85	2110	0	53
2018.01.04	11:40:00	13083.55	13122.22	13077.97	13110.55	2708	0	50
2018.01.04	12:00:00	13110.47	13114.55	13099.47	13111.55	1979	0	50
2018.01.04	12:20:00	13111.55	13117.05	13091.91	13099.05	2046	0	50
2018.01.04	12:40:00	13099.22	13104.55	13094.05	13101.35	1665	0	50
2018.01.04	13:00:00	13101.47	13109.05	13097.55	13104.35	1439	0	50
2018.01.04	13:20:00	13104.45	13112.35	13102.05	13102.55	1566	0	50
2018.01.04	13:40:00	13102.55	13105.35	13093.55	13101.05	1335	0	50
2018.01.04	14:00:00	13101.16	13118.47	13097.85	13115.57	1915	0	50
2018.01.04	14:20:00	13115.90	13126.55	13115.05	13119.05	1953	0	50
2018.01.04	14:40:00	13119.20	13129.70	13119.20	13124.66	1476	0	50
2018.01.04	15:00:00	13124.85	13137.22	13118.85	13136.35	1641	0	53
2018.01.04	15:20:00	13136.05	13148.05	13132.16	13142.85	2238	0	52
2018.01.04	15:40:00	13142.57	13164.57	13138.97	13164.57	1959	0	52
2018.01.04	16:00:00	13164.82	13181.65	13156.85	13177.05	2127	0	50
2018.01.04	16:20:00	13177.16	13184.55	13160.43	13161.35	2943	0	50
2018.01.04	16:40:00	13161.47	13170.66	13148.22	13163.65	3692	0	50
2018.01.04	17:00:00	13164.80	13169.05	13149.91	13161.05	2723	0	50
2018.01.04	17:20:00	13161.55	13203.05	13159.05	13199.85	3456	0	50
2018.01.04	17:40:00	13199.85	13208.55	13177.05	13187.16	3107	0	50
2018.01.04	18:00:00	13187.35	13191.22	13174.55	13182.97	2956	0	50
2018.01.04	18:20:00	13183.05	13183.55	13156.85	13164.35	3933	0	50
2018.01.04	18:40:00	13164.41	13179.35	13162.66	13177.35	1671	0	50
2018.01.04	19:00:00	13177.55	13190.55	13176.55	13187.85	994	0	50
2018.01.04	19:20:00	13188.15	13192.85	13178.22	13181.85	935	0	53
2018.01.04	19:40:00	13181.55	13188.55	13180.35	13185.91	634	0	53
2018.01.04	20:00:00	13185.91	13185.91	13176.47	13179.05	801	0	53
2018.01.04	20:20:00	13178.85	13181.55	13174.05	13178.97	792	0	53
2018.01.04	20:40:00	13179.05	13183.85	13175.85	13183.22	717	0	53
2018.01.04	21:00:00	13183.35	13184.05	13176.12	13178.55	719	0	53
2018.01.04	21:20:00	13178.72	13179.55	13169.05	13170.05	684	0	53
2018.01.04	21:40:00	13169.85	13176.35	13169.22	13173.35	702	0	53
2018.01.04	22:00:00	13173.05	13174.05	13163.35	13167.85	807	0	53
2018.01.04	22:20:00	13167.55	13171.22	13158.85	13164.22	644	0	53
2018.01.04	22:40:00	13164.35	13167.55	13155.35	13165.91	989	0	53
2018.01.05	09:00:00	13177.05	13193.32	13176.05	13176.35	1492	0	53
2018.01.05	09:20:00	13176.05	13191.85	13173.97	13187.05	1139	0	53
2018.01.05	09:40:00	13186.85	13202.22	13186.35	13201.85	1220	0	52
2018.01.05	10:00:00	13202.07	13268.05	13198.72	13252.85	4261	0	50
2018.01.05	10:20:00	13252.41	13262.07	13235.47	13248.05	2913	0	50
2018.01.05	10:40:00	13248.05	13255.35	13237.85	13253.55	2311	0	50
2018.01.05	11:00:00	13252.66	13273.97	13249.05	13258.97	2782	0	50
2018.01.05	11:20:00	13259.05	13292.05	13256.65	13291.05	2622	0	50
2018.01.05	11:40:00	13290.85	13312.16	13290.66	13297.85	2824	0	53
2018.01.05	12:00:00	13297.55	13318.05	13294.97	13313.05	2233	0	50
2018.01.05	12:20:00	13312.85	13315.35	13301.55	13310.35	1740	0	50
2018.01.05	12:40:00	13310.05	13331.07	13308.47	13318.47	2734	0	50
2018.01.05	13:00:00	13318.72	13321.85	13302.05	13304.91	1928	0	50
2018.01.05	13:20:00	13305.05	13314.16	13303.41	13306.97	1391	0	50
2018.01.05	13:40:00	13307.05	13319.22	13307.05	13313.35	1373	0	50
2018.01.05	14:00:00	13313.05	13313.05	13289.22	13302.05	2214	0	50
2018.01.05	14:20:00	13302.22	13313.97	13299.85	13311.57	1411	0	53
2018.01.05	14:40:00	13311.82	13313.72	13303.55	13309.85	1369	0	53
2018.01.05	15:00:00	13309.72	13315.57	13303.05	13313.97	1217	0	52
2018.01.05	15:20:00	13314.05	13317.35	13278.35	13296.05	2061	0	50
2018.01.05	15:40:00	13296.05	13315.85	13295.35	13303.55	1855	0	50
2018.01.05	16:00:00	13302.85	13326.05	13300.58	13311.57	1808	0	50
2018.01.05	16:20:00	13311.57	13331.67	13279.72	13280.22	2610	0	50
2018.01.05	16:40:00	13280.47	13317.85	13280.47	13310.55	2805	0	50
2018.01.05	17:00:00	13310.05	13314.35	13285.47	13295.72	2907	0	50
2018.01.05	17:20:00	13295.97	13302.05	13278.22	13298.35	2865	0	53
2018.01.05	17:40:00	13298.55	13302.55	13285.72	13296.22	2381	0	50
2018.01.05	18:00:00	13295.97	13316.55	13287.87	13316.35	2424	0	50
2018.01.05	18:20:00	13316.55	13319.97	13305.55	13307.05	3091	0	50
2018.01.05	18:40:00	13306.85	13315.05	13305.85	13311.55	1246	0	50
2018.01.05	19:00:00	13311.55	13317.35	13309.16	13316.55	993	0	50
2018.01.05	19:20:00	13316.35	13319.35	13307.91	13310.05	778	0	50
2018.01.05	19:40:00	13310.05	13313.55	13307.16	13313.35	593	0	53
2018.01.05	20:00:00	13313.55	13316.35	13308.55	13315.85	768	0	50
2018.01.05	20:20:00	13315.91	13316.35	13313.35	13316.35	320	0	54
2018.01.05	20:40:00	13316.35	13321.35	13311.40	13312.41	546	0	50
2018.01.05	21:00:00	13312.66	13315.35	13310.85	13313.41	304	0	54
2018.01.05	21:20:00	13313.55	13327.85	13313.35	13325.85	878	0	53
2018.01.05	21:40:00	13325.85	13326.35	13318.35	13321.41	1077	0	53
2018.01.05	22:00:00	13321.55	13326.35	13315.05	13318.05	786	0	54
2018.01.05	22:20:00	13318.16	13336.66	13318.05	13331.85	783	0	50
2018.01.05	22:40:00	13331.91	13344.85	13323.35	13338.05	1454	0	53
2018.01.08	09:00:00	13380.22	13388.35	13373.05	13388.35	1821	0	50
2018.01.08	09:20:00	13388.47	13414.35	13381.55	13401.55	2172	0	50
